numberofinjections,activityonline,state,activityclass,industry,size,vulnerabilityscore,potentialdamage
1,6.426001223,SA,medrisk,energy,smallsize,0.073497498,33484.23537
1,8.618412821,VIC,lowrisk,IT,smallsize,0.073689998,46298.83568
1,7.503804478,VIC,lowrisk,IT,largesize,0.073882478,60141.93386
1,2.073968668,TAS,lowrisk,consumerstaples,largesize,0.074074938,55614.98783
1,2.60384246,SA,lowrisk,health,medsize,0.074267378,42178.06768
1,3.919161636,SA,lowrisk,consumerstaples,largesize,0.074459798,85980.97844
1,9.41552362,VIC,lowrisk,financials,medsize,0.074652198,37511.37658
1,5.248860326,SA,medrisk,IT,smallsize,0.074844578,27047.11908
1,7.824422962,VIC,lowrisk,energy,smallsize,0.075036938,32210.2725
1,9.700626998,WA,lowrisk,IT,largesize,0.075229278,63152.06062
1,4.380634374,NT,medrisk,energy,smallsize,0.075421598,38777.57042
1,8.040604957,NT,lowrisk,consumerstaples,largesize,0.075613898,64253.26893
1,9.04732017,QLD,lowrisk,energy,smallsize,0.075806178,33908.37864
1,10.59896488,VIC,medrisk,energy,largesize,0.075998438,47015.19441
1,8.497876174,TAS,medrisk,energy,smallsize,0.076190678,29988.19979
1,3.958808142,TAS,medrisk,IT,largesize,0.076382898,52186.17
1,6.116451067,NT,lowrisk,energy,smallsize,0.076575098,34602.23942
1,10.55841129,SA,lowrisk,financials,largesize,0.076767278,65080.45472
1,14.29334947,SA,lowrisk,health,largesize,0.076959438,66280.12054
1,11.56575838,QLD,lowrisk,IT,largesize,0.077151578,65774.3599
1,9.402624254,SA,lowrisk,IT,largesize,0.077343698,77192.41279
1,10.68196691,QLD,lowrisk,consumerstaples,medsize,0.077535798,23899.3452
1,8.157445031,NT,medrisk,consumerstaples,medsize,0.077727878,28391.11003
1,7.55110038,QLD,medrisk,financials,largesize,0.077919938,63262.25088
1,8.649779222,SA,lowrisk,IT,smallsize,0.078111978,36671.90299
1,6.810027093,WA,medrisk,energy,smallsize,0.078303998,40554.89104
1,10.08220578,NT,medrisk,financials,largesize,0.078495998,93638.42485
1,10.34136051,TAS,lowrisk,IT,largesize,0.078687978,76803.78505
1,5.278291045,NT,lowrisk,health,smallsize,0.078879938,43051.16253
1,4.944304819,TAS,medrisk,health,largesize,0.079071878,69105.90205
1,8.753202094,NSW,lowrisk,energy,largesize,0.079263798,64571.41417
1,9.163798489,QLD,lowrisk,financials,medsize,0.079455698,49723.19992
1,7.233513412,WA,medrisk,IT,smallsize,0.079647578,59287.94229
1,5.796401836,WA,medrisk,consumerstaples,largesize,0.079839438,70479.6797
1,6.539389337,VIC,lowrisk,consumerstaples,medsize,0.080031278,50321.29229
1,7.19694314,SA,medrisk,consumerstaples,largesize,0.080223098,81664.30854
1,9.192773044,TAS,lowrisk,energy,largesize,0.080414898,62719.99951
1,11.962573,NT,lowrisk,financials,largesize,0.080606678,68313.18375
1,7.168910124,TAS,lowrisk,energy,largesize,0.080798438,62338.33873
1,7.904939985,TAS,lowrisk,IT,smallsize,0.080990178,41969.37689
1,9.724792925,TAS,lowrisk,energy,largesize,0.081181898,64351.2824
1,8.157499396,NT,medrisk,consumerstaples,largesize,0.081373598,58153.10199
1,6.010305914,VIC,medrisk,health,largesize,0.081565278,84322.47789
1,7.501020863,NSW,medrisk,health,largesize,0.081756938,61154.66239
1,9.442457955,SA,lowrisk,IT,medsize,0.081948578,34869.2303
1,4.665681617,NT,medrisk,energy,largesize,0.082140198,61099.67348
1,5.99707026,SA,lowrisk,financials,largesize,0.082331798,78353.04358
1,4.791767201,SA,lowrisk,IT,medsize,0.082523378,38248.48366
1,10.14720075,NSW,lowrisk,health,largesize,0.082714938,70276.22212
1,4.272507749,WA,medrisk,health,largesize,0.082906478,65539.31754
1,15.55945862,QLD,medrisk,health,largesize,0.083097998,68242.23829
1,4.939532501,NT,lowrisk,energy,medsize,0.083289498,25054.17534
1,8.973400559,NSW,lowrisk,financials,medsize,0.083480978,29940.2546
1,2.492344304,QLD,medrisk,IT,medsize,0.083672438,40730.9395
1,3.947593166,NSW,lowrisk,energy,medsize,0.083863878,54794.14034
1,8.408539126,QLD,medrisk,energy,largesize,0.084055298,56850.49131
1,10.33246755,NSW,lowrisk,financials,medsize,0.084246698,40862.63312
1,9.854358784,SA,lowrisk,consumerstaples,largesize,0.084438078,58562.48529
1,6.590329253,NSW,medrisk,financials,smallsize,0.084629438,51406.48418
1,8.14956347,NSW,lowrisk,health,largesize,0.084820778,87188.10176
1,9.107766383,VIC,lowrisk,energy,smallsize,0.085012098,27439.5445
1,10.16908032,NT,lowrisk,energy,smallsize,0.085203398,42970.8263
1,11.09745202,NSW,lowrisk,consumerstaples,largesize,0.085394678,65338.47059
1,0.40097488,WA,medrisk,health,largesize,0.085585938,64841.71071
1,9.211993015,QLD,lowrisk,energy,largesize,0.085777178,70385.44593
1,7.095666886,WA,medrisk,IT,largesize,0.085968398,64556.07798
1,10.83833294,WA,lowrisk,consumerstaples,medsize,0.086159598,36166.31435
1,8.833960245,WA,lowrisk,IT,largesize,0.086350778,73429.65968
1,5.392484336,NT,lowrisk,IT,largesize,0.086541938,79439.47544
1,7.915278488,SA,medrisk,financials,largesize,0.086733078,59154.51155
1,5.861650075,QLD,lowrisk,IT,largesize,0.086924198,77198.1179
1,5.012213697,VIC,medrisk,consumerstaples,medsize,0.087115298,26539.09839
1,5.566162527,VIC,lowrisk,energy,largesize,0.087306378,53306.95727
1,10.61153551,VIC,lowrisk,energy,medsize,0.087497438,10843.02411
1,5.245666805,VIC,medrisk,consumerstaples,largesize,0.087688478,73351.06141
1,11.54768948,NT,lowrisk,energy,smallsize,0.087879498,61274.46549
1,6.748505368,QLD,lowrisk,energy,smallsize,0.088070498,37639.69708
1,8.996593737,NT,medrisk,health,largesize,0.088261478,51665.76005
1,7.372365475,WA,medrisk,IT,medsize,0.088452438,42889.32473
1,8.932518387,NSW,lowrisk,health,largesize,0.088643378,57808.20591
1,5.035980881,NT,medrisk,consumerstaples,largesize,0.088834298,75905.53483
1,9.804888903,SA,lowrisk,consumerstaples,largesize,0.089025198,53605.30195
1,9.68746422,QLD,lowrisk,energy,largesize,0.089216078,67342.74365
1,8.14646973,VIC,lowrisk,IT,largesize,0.089406938,70974.91282
1,8.914880359,VIC,lowrisk,energy,smallsize,0.089597778,69505.9004
1,3.970663396,SA,medrisk,IT,largesize,0.089788598,68892.44244
1,8.929967124,VIC,lowrisk,financials,largesize,0.089979398,77709.72338
1,4.736436743,TAS,lowrisk,IT,smallsize,0.090170178,43286.8563
1,7.385579035,NT,medrisk,consumerstaples,largesize,0.090360938,60590.95202
1,10.97079711,VIC,lowrisk,health,smallsize,0.090551678,31272.06632
1,7.549472351,SA,lowrisk,IT,medsize,0.090742398,59543.13365
1,6.871338478,TAS,medrisk,financials,largesize,0.090933098,77938.52716
1,2.879689703,VIC,lowrisk,IT,largesize,0.091123778,64159.36232
1,7.969474285,QLD,lowrisk,consumerstaples,largesize,0.091314438,72197.83276
1,8.971670572,TAS,lowrisk,health,medsize,0.091505078,55081.73402
1,8.090836117,TAS,lowrisk,health,smallsize,0.091695698,48752.15667
1,5.977246737,WA,lowrisk,health,largesize,0.091886298,75774.20367
1,4.792367192,SA,lowrisk,health,largesize,0.092076878,68522.00047
1,4.428079029,SA,lowrisk,IT,medsize,0.092267438,27163.01515
1,4.69663267,NSW,lowrisk,health,largesize,0.092457978,67911.43793
1,2.586810285,NSW,lowrisk,financials,largesize,0.092648498,92306.43112
1,9.437575496,NSW,lowrisk,energy,smallsize,0.092838998,26366.71067
1,8.095717332,TAS,lowrisk,energy,medsize,0.093029478,48882.71925
1,8.212776667,QLD,medrisk,financials,largesize,0.093219938,65851.07358
1,7.37364466,NSW,lowrisk,energy,medsize,0.093410378,15564.63385
1,9.722438072,SA,lowrisk,financials,medsize,0.093600798,29843.13628
1,13.43986849,VIC,lowrisk,consumerstaples,largesize,0.093791198,64546.73638
1,5.213915227,QLD,medrisk,financials,medsize,0.093981578,57988.12624
1,4.808872542,QLD,lowrisk,health,largesize,0.094171938,77275.422
1,3.738054955,TAS,lowrisk,health,smallsize,0.094362278,46292.84552
1,7.356141793,NSW,lowrisk,health,largesize,0.094552598,78246.03876
1,6.97925722,SA,medrisk,consumerstaples,smallsize,0.094742898,30237.61932
1,8.334607902,WA,lowrisk,consumerstaples,largesize,0.094933178,81388.68393
1,8.646005071,QLD,lowrisk,energy,largesize,0.095123438,61179.49042
1,7.123744227,NSW,lowrisk,financials,smallsize,0.095313678,28203.81424
1,9.038655552,NSW,medrisk,IT,largesize,0.095503898,65425.44252
1,10.17981999,QLD,lowrisk,health,largesize,0.095694098,84799.72711
1,13.15257648,NT,lowrisk,consumerstaples,medsize,0.095884278,9541.419623
1,11.982861,NT,lowrisk,health,largesize,0.096074438,68120.78784
1,8.279482547,SA,lowrisk,health,medsize,0.096264578,57609.25111
1,7.769650771,VIC,lowrisk,financials,smallsize,0.096454698,38140.94519
1,8.764817228,QLD,lowrisk,health,largesize,0.096644798,77107.57548
1,6.974324784,NSW,lowrisk,IT,medsize,0.096834878,23518.69206
1,8.963609117,NT,medrisk,IT,medsize,0.097024938,26783.85404
1,7.037212651,QLD,lowrisk,energy,largesize,0.097214978,57763.82094
1,7.689278377,TAS,lowrisk,IT,largesize,0.097404998,67328.13078
1,9.284649226,NSW,lowrisk,IT,medsize,0.097594998,16601.58087
1,6.405737186,TAS,lowrisk,financials,medsize,0.097784978,29365.20756
1,8.236310687,QLD,lowrisk,financials,largesize,0.097974938,72833.07969
1,2.93728721,SA,medrisk,health,largesize,0.098164878,69883.2513
1,14.27055258,NSW,lowrisk,energy,largesize,0.098354798,69398.14193
1,5.443253119,WA,lowrisk,consumerstaples,largesize,0.098544698,67176.15352
1,9.185006404,TAS,lowrisk,health,smallsize,0.098734578,31511.85858
1,2.469713067,WA,medrisk,financials,smallsize,0.098924438,44547.74383
1,8.35465148,VIC,medrisk,health,largesize,0.099114278,63311.69985
1,8.036487911,NSW,lowrisk,health,medsize,0.099304098,26074.89946
1,9.001293358,WA,medrisk,IT,medsize,0.099493898,39212.28235
1,8.252531097,QLD,lowrisk,financials,smallsize,0.099683678,31640.67342
1,4.43695717,QLD,medrisk,consumerstaples,largesize,0.099873438,63081.11705
1,9.307759607,SA,lowrisk,IT,smallsize,0.100063178,28294.53664
1,6.770729493,NSW,lowrisk,IT,largesize,0.100252898,68577.71938
1,3.255451824,NT,lowrisk,financials,smallsize,0.100442598,20893.07325
1,3.348819325,TAS,lowrisk,energy,largesize,0.100632278,77281.76274
1,3.602703818,QLD,lowrisk,energy,largesize,0.100821938,71210.21737
1,5.89768237,QLD,medrisk,IT,largesize,0.101011578,75209.10931
1,9.591939127,WA,lowrisk,consumerstaples,medsize,0.101201198,53795.9488
1,7.993340063,WA,lowrisk,IT,largesize,0.101390798,64036.83888
1,8.75777695,SA,medrisk,energy,largesize,0.101580378,68603.22947
1,7.401191793,SA,lowrisk,health,largesize,0.101769938,62068.59119
1,7.658207028,VIC,lowrisk,energy,largesize,0.101959478,71696.2177
1,4.083979684,QLD,lowrisk,energy,largesize,0.102148998,62042.61257
1,8.778343127,WA,lowrisk,health,smallsize,0.102338498,49609.21499
1,7.894373651,TAS,medrisk,IT,medsize,0.102527978,44398.17834
1,5.745864872,TAS,lowrisk,health,medsize,0.102717438,36779.79557
1,4.236512777,VIC,medrisk,consumerstaples,largesize,0.102906878,66846.45026
1,4.195560963,TAS,medrisk,health,medsize,0.103096298,32821.93977
1,6.847006347,SA,medrisk,financials,medsize,0.103285698,42679.88352
1,7.429974157,TAS,lowrisk,financials,largesize,0.103475078,70152.02844
1,7.48356929,NSW,lowrisk,financials,largesize,0.103664438,57963.08385
1,1.500904879,NT,highrisk,financials,medsize,0.103853778,44297.40706
1,8.028527548,NSW,lowrisk,health,largesize,0.104043098,59109.18699
1,0.440795237,WA,medrisk,energy,medsize,0.104232398,35895.98823
1,4.478571045,QLD,medrisk,energy,largesize,0.104421678,65078.63206
1,7.759975883,SA,medrisk,financials,largesize,0.104610938,71711.62804
1,7.334768088,NSW,lowrisk,consumerstaples,largesize,0.104800178,61837.84526
1,9.062448753,WA,lowrisk,health,smallsize,0.104989398,33838.39913
1,10.27120444,VIC,medrisk,financials,smallsize,0.105178598,31761.04043
1,9.989631356,NT,lowrisk,health,largesize,0.105367778,78994.95275
1,8.056460417,NT,lowrisk,IT,largesize,0.105556938,76177.1247
1,7.850459033,QLD,medrisk,health,smallsize,0.105746078,39688.7551
1,8.779229095,TAS,lowrisk,energy,largesize,0.105935198,67886.6544
1,5.607162042,NSW,medrisk,financials,largesize,0.106124298,82781.74892
1,2.767065561,WA,highrisk,consumerstaples,largesize,0.106313378,68794.27297
1,4.901287891,NSW,lowrisk,financials,largesize,0.106502438,61218.25441
1,11.86671818,QLD,lowrisk,financials,medsize,0.106691478,43887.63468
1,11.0440963,NSW,lowrisk,IT,largesize,0.106880498,83831.33508
1,7.586162414,SA,lowrisk,energy,smallsize,0.107069498,34998.87705
1,7.849635821,NSW,lowrisk,financials,medsize,0.107258478,45429.94219
1,8.049948973,NSW,medrisk,financials,medsize,0.107447438,40752.98117
1,6.280725226,NSW,lowrisk,consumerstaples,medsize,0.107636378,25066.85237
1,5.991932346,VIC,lowrisk,IT,smallsize,0.107825298,27785.60915
1,5.458022443,WA,medrisk,IT,smallsize,0.108014198,46406.42928
1,8.049389615,NSW,medrisk,health,largesize,0.108203078,76495.73118
1,6.677298066,WA,medrisk,energy,largesize,0.108391938,72196.18942
1,8.321711894,NSW,lowrisk,consumerstaples,medsize,0.108580778,22303.44739
1,12.2461203,NT,medrisk,health,largesize,0.108769598,56948.79781
1,-0.723437624,SA,medrisk,financials,largesize,0.108958398,53020.54035
1,5.637267739,NSW,medrisk,energy,largesize,0.109147178,72417.87265
1,11.82107067,SA,lowrisk,energy,largesize,0.109335938,60452.77683
1,9.117914299,NT,lowrisk,consumerstaples,largesize,0.109524678,82775.7613
1,2.281798223,TAS,medrisk,energy,smallsize,0.109713398,35046.10971
1,8.19585792,SA,lowrisk,IT,smallsize,0.109902098,16887.47682
1,9.757056306,WA,medrisk,financials,smallsize,0.110090778,36146.85464
1,4.173164249,TAS,lowrisk,energy,smallsize,0.110279438,32320.96274
1,8.274897513,QLD,lowrisk,consumerstaples,largesize,0.110468078,70139.19145
1,6.375645721,SA,medrisk,health,largesize,0.110656698,61735.73081
1,10.20829829,NT,lowrisk,consumerstaples,smallsize,0.110845298,36921.42595
1,9.314119828,SA,lowrisk,consumerstaples,medsize,0.111033878,20727.22008
1,5.968219877,SA,lowrisk,IT,medsize,0.111222438,42009.91028
1,12.92721933,SA,medrisk,consumerstaples,largesize,0.111410978,76615.64956
1,9.425929503,SA,medrisk,energy,medsize,0.111599498,40763.46805
1,6.294488579,VIC,lowrisk,health,largesize,0.111787998,57850.17727
1,9.897546838,WA,lowrisk,health,largesize,0.111976478,69012.58362
1,8.582101331,VIC,lowrisk,health,smallsize,0.112164938,47918.93279
1,8.773159182,NT,medrisk,financials,largesize,0.112353378,83026.50759
1,4.59513902,TAS,medrisk,health,smallsize,0.112541798,40803.75017
1,5.928695611,WA,lowrisk,financials,largesize,0.112730198,67938.2259
1,11.53059899,TAS,lowrisk,financials,smallsize,0.112918578,54864.1269
1,6.139675493,SA,lowrisk,health,medsize,0.113106938,35459.69421
1,11.06601056,VIC,lowrisk,consumerstaples,largesize,0.113295278,53555.51296
1,2.543760619,QLD,lowrisk,energy,largesize,0.113483598,70164.1091
1,7.713465663,NSW,lowrisk,energy,medsize,0.113671898,43868.55748
1,7.511214427,QLD,lowrisk,energy,medsize,0.113860178,23478.84907
1,10.36846467,SA,lowrisk,consumerstaples,largesize,0.114048438,49881.75173
1,6.977435973,NSW,medrisk,financials,largesize,0.114236678,68988.07141
1,10.98161906,NT,lowrisk,health,largesize,0.114424898,72913.61149
1,8.014870207,SA,lowrisk,energy,largesize,0.114613098,58518.43504
1,11.44485773,VIC,medrisk,IT,largesize,0.114801278,52249.45186
1,5.910851379,NSW,lowrisk,financials,medsize,0.114989438,36967.43333
1,9.484146019,WA,medrisk,energy,largesize,0.115177578,61270.91559
1,12.46225272,WA,lowrisk,energy,largesize,0.115365698,60651.7001
1,10.3300572,NSW,lowrisk,energy,medsize,0.115553798,35284.83236
1,8.643948082,WA,lowrisk,financials,largesize,0.115741878,75880.50833
1,10.10589341,VIC,lowrisk,consumerstaples,smallsize,0.115929938,26936.83544
1,9.990371149,SA,lowrisk,financials,largesize,0.116117978,66527.86946
1,8.66349891,NT,medrisk,IT,medsize,0.116305998,50134.94144
1,5.187585479,SA,medrisk,health,largesize,0.116493998,63829.8677
1,6.834303529,WA,medrisk,financials,medsize,0.116681978,43645.93185
1,7.287583766,WA,medrisk,IT,largesize,0.116869938,52303.72993
1,7.118131365,VIC,lowrisk,consumerstaples,largesize,0.117057878,79666.7589
1,8.956173243,WA,medrisk,financials,largesize,0.117245798,57039.14551
1,8.821738469,NT,lowrisk,energy,medsize,0.117433698,25997.10981
1,8.431720833,NT,lowrisk,energy,largesize,0.117621578,47269.90856
1,0.62411965,TAS,lowrisk,energy,smallsize,0.117809438,30683.47605
1,9.029553959,TAS,lowrisk,health,largesize,0.117997278,73070.10414
1,1.559159403,SA,medrisk,IT,largesize,0.118185098,75471.11894
1,13.60597438,SA,medrisk,consumerstaples,smallsize,0.118372898,36759.89014
1,10.27008702,TAS,medrisk,health,largesize,0.118560678,63624.76421
1,5.464794936,VIC,lowrisk,financials,medsize,0.118748438,51427.26154
1,8.90027459,NSW,lowrisk,IT,medsize,0.118936178,46910.4496
1,6.103151934,TAS,medrisk,IT,smallsize,0.119123898,21082.14042
1,5.64265451,WA,lowrisk,energy,largesize,0.119311598,60378.52607
1,12.78088702,NSW,lowrisk,financials,largesize,0.119499278,68677.31108
1,8.701265358,VIC,medrisk,energy,largesize,0.119686938,77330.33453
1,11.42901402,QLD,lowrisk,health,smallsize,0.119874578,28119.58216
1,1.927177086,NSW,lowrisk,energy,largesize,0.120062198,70155.46446
1,13.57884763,SA,medrisk,financials,largesize,0.120249798,64718.13845
1,15.24752683,SA,lowrisk,IT,medsize,0.120437378,51754.05013
1,10.58182942,VIC,lowrisk,consumerstaples,medsize,0.120624938,29007.35667
1,11.42012295,WA,lowrisk,financials,largesize,0.120812478,69278.26798
1,7.232682942,VIC,medrisk,energy,largesize,0.120999998,71553.24773
1,8.399119723,WA,lowrisk,health,medsize,0.121187498,46467.34123
1,7.148640411,WA,lowrisk,consumerstaples,smallsize,0.121374978,40181.25984
1,7.907605739,NT,lowrisk,energy,medsize,0.121562438,53294.13771
1,9.058356264,WA,medrisk,consumerstaples,largesize,0.121749878,63870.48302
1,6.541433199,NSW,medrisk,financials,medsize,0.121937298,37153.47068
1,9.106360622,WA,lowrisk,financials,smallsize,0.122124698,18221.46174
1,3.013716513,SA,medrisk,energy,largesize,0.122312078,61139.51993
1,6.097308136,TAS,medrisk,health,largesize,0.122499438,68356.6377
1,10.70662624,TAS,medrisk,energy,largesize,0.122686778,66408.33123
1,12.53766681,VIC,lowrisk,health,medsize,0.122874098,19286.94838
1,8.495915842,WA,lowrisk,energy,medsize,0.123061398,36706.6691
1,3.851504029,NT,lowrisk,consumerstaples,largesize,0.123248678,61814.03144
1,7.893549021,WA,medrisk,consumerstaples,largesize,0.123435938,66181.81119
1,0.452565423,NT,medrisk,health,largesize,0.123623178,73324.03631
1,7.975037791,TAS,lowrisk,IT,medsize,0.123810398,36023.1606
1,10.69745003,WA,lowrisk,IT,medsize,0.123997598,54643.79027
1,3.874422226,QLD,lowrisk,IT,largesize,0.124184778,71144.95086
1,9.795094114,VIC,medrisk,IT,largesize,0.124371938,74015.91759
1,10.59681954,TAS,medrisk,energy,largesize,0.124559078,53204.42464
1,7.412166509,NSW,lowrisk,IT,largesize,0.124746198,63270.00854
1,10.50184276,QLD,medrisk,health,largesize,0.124933298,63121.11171
1,7.518737736,TAS,medrisk,IT,largesize,0.125120378,78273.88649
1,8.66475355,WA,medrisk,financials,largesize,0.125307438,61042.36314
1,4.598143901,WA,lowrisk,consumerstaples,medsize,0.125494478,25835.54392
1,7.702087085,TAS,lowrisk,health,medsize,0.125681498,48540.94779
1,7.392884472,NSW,lowrisk,health,largesize,0.125868498,53601.65965
1,7.399855233,SA,medrisk,financials,smallsize,0.126055478,47325.64109
1,7.822827428,QLD,medrisk,consumerstaples,largesize,0.126242438,54530.71226
